s,m,m,m,C,C,C
Time,"Visibility_MEAN","Visibility_MIN","Visibility_MAX","Temperature_MEAN","Temperature_MIN","Temperature_MAX"
 1.4812406E+002, 5.4240302E+000, 2.6280493E-001, 3.0000000E+001, 3.9515562E+001, 3.8370185E+001, 4.0165219E+001
 1.4831272E+002, 5.4176409E+000, 2.5972374E-001, 3.0000000E+001, 3.9484157E+001, 3.8351561E+001, 4.0153772E+001
 1.4850138E+002, 5.4113748E+000, 2.5031895E-001, 3.0000000E+001, 3.9457359E+001, 3.8348161E+001, 4.0140435E+001
 1.4887870E+002, 5.4020895E+000, 2.3834795E-001, 3.0000000E+001, 3.9426178E+001, 3.8363288E+001, 4.0116471E+001
 1.4906736E+002, 5.3928359E+000, 2.1294458E-001, 3.0000000E+001, 3.9402925E+001, 3.8381133E+001, 4.0088835E+001
 1.4925603E+002, 5.3867978E+000, 1.9743334E-001, 3.0000000E+001, 3.9393617E+001, 3.8392978E+001, 4.0069956E+001
 1.4960475E+002, 5.3801287E+000, 1.8741757E-001, 3.0000000E+001, 3.9387427E+001, 3.8415461E+001, 4.0042549E+001
 1.4976481E+002, 5.3723568E+000, 1.8158602E-001, 3.0000000E+001, 3.9386413E+001, 3.8443357E+001, 4.0016881E+001
 1.5008493E+002, 5.3647180E+000, 1.8020551E-001, 3.0000000E+001, 3.9391222E+001, 3.8482177E+001, 3.9997713E+001
 1.5028154E+002, 5.3536491E+000, 1.7935785E-001, 3.0000000E+001, 3.9400104E+001, 3.8532303E+001, 3.9984923E+001
 1.5054321E+002, 5.3456027E+000, 1.7812504E-001, 3.0000000E+001, 3.9415160E+001, 3.8562827E+001, 3.9972865E+001
 1.5076418E+002, 5.3373471E+000, 1.8168337E-001, 3.0000000E+001, 3.9434439E+001, 3.8572671E+001, 3.9962358E+001
 1.5103156E+002, 5.3292136E+000, 1.8966105E-001, 3.0000000E+001, 3.9455335E+001, 3.8585227E+001, 3.9955530E+001
 1.5135509E+002, 5.3195587E+000, 2.0468673E-001, 3.0000000E+001, 3.9482498E+001, 3.8604234E+001, 3.9952173E+001
 1.5152455E+002, 5.3118879E+000, 2.2248058E-001, 3.0000000E+001, 3.9506440E+001, 3.8628399E+001, 3.9951754E+001
 1.5186348E+002, 5.3040214E+000, 2.4306888E-001, 3.0000000E+001, 3.9532075E+001, 3.8669774E+001, 3.9951193E+001
 1.5204989E+002, 5.2956356E+000, 2.5345222E-001, 3.0000000E+001, 3.9557738E+001, 3.8722286E+001, 3.9949866E+001
 1.5244136E+002, 5.2866581E+000, 2.5119448E-001, 3.0000000E+001, 3.9579283E+001, 3.8792475E+001, 3.9947126E+001
 1.5264641E+002, 5.2792865E+000, 2.4981730E-001, 3.0000000E+001, 3.9594232E+001, 3.8878131E+001, 3.9943013E+001
 1.5285146E+002, 5.2765992E+000, 2.4809988E-001, 3.0000000E+001, 3.9598769E+001, 3.8935169E+001, 3.9938523E+001
 1.5305652E+002, 5.2712520E+000, 2.4648255E-001, 3.0000000E+001, 3.9598512E+001, 3.8986645E+001, 3.9931745E+001
 1.5326157E+002, 5.2637857E+000, 2.4552812E-001, 3.0000000E+001, 3.9593114E+001, 3.9033006E+001, 3.9922113E+001
 1.5367168E+002, 5.2569983E+000, 2.4601464E-001, 3.0000000E+001, 3.9570299E+001, 3.9089964E+001, 3.9901503E+001
 1.5387673E+002, 5.2476151E+000, 2.4238274E-001, 3.0000000E+001, 3.9528099E+001, 3.9057975E+001, 3.9876024E+001
 1.5413009E+002, 5.2343933E+000, 2.3619884E-001, 3.0000000E+001, 3.9489721E+001, 3.8899389E+001, 3.9859081E+001
 1.5427607E+002, 5.2280287E+000, 2.2948636E-001, 3.0000000E+001, 3.9439141E+001, 3.8699368E+001, 3.9841316E+001
 1.5461330E+002, 5.2206285E+000, 2.3083723E-001, 3.0000000E+001, 3.9363482E+001, 3.8441889E+001, 3.9822380E+001
 1.5478994E+002, 5.2131624E+000, 2.3827591E-001, 3.0000000E+001, 3.9274388E+001, 3.8192835E+001, 3.9802402E+001
 1.5514322E+002, 5.2057433E+000, 2.4304749E-001, 3.0000000E+001, 3.9174271E+001, 3.7962588E+001, 3.9779029E+001
 1.5531986E+002, 5.1982724E+000, 2.4551918E-001, 3.0000000E+001, 3.9070644E+001, 3.7756843E+001, 3.9751496E+001
 1.5567314E+002, 5.1908719E+000, 2.4377465E-001, 3.0000000E+001, 3.8970699E+001, 3.7588470E+001, 3.9720320E+001
 1.5584978E+002, 5.1834838E+000, 2.3800111E-001, 3.0000000E+001, 3.8877293E+001, 3.7448195E+001, 3.9688674E+001
 1.5602643E+002, 5.1785849E+000, 2.3353589E-001, 3.0000000E+001, 3.8822313E+001, 3.7365431E+001, 3.9667937E+001
 1.5637971E+002, 5.1712523E+000, 2.3034428E-001, 3.0000000E+001, 3.8751157E+001, 3.7243952E+001, 3.9638960E+001
 1.5655635E+002, 5.1637584E+000, 2.3293183E-001, 3.0000000E+001, 3.8691489E+001, 3.7124835E+001, 3.9612137E+001
 1.5690963E+002, 5.1559932E+000, 2.4077815E-001, 3.0000000E+001, 3.8644383E+001, 3.7007517E+001, 3.9584950E+001
 1.5708627E+002, 5.1482420E+000, 2.3949001E-001, 3.0000000E+001, 3.8605184E+001, 3.6890120E+001, 3.9550972E+001
 1.5726291E+002, 5.1431346E+000, 2.2798034E-001, 3.0000000E+001, 3.8583605E+001, 3.6811857E+001, 3.9520607E+001
 1.5761619E+002, 5.1356338E+000, 2.1401115E-001, 3.0000000E+001, 3.8554284E+001, 3.6701948E+001, 3.9466771E+001
 1.5779284E+002, 5.1281814E+000, 2.0934652E-001, 3.0000000E+001, 3.8526276E+001, 3.6611118E+001, 3.9427501E+001
 1.5814612E+002, 5.1208336E+000, 2.0944341E-001, 3.0000000E+001, 3.8497239E+001, 3.6553856E+001, 3.9381153E+001
 1.5832276E+002, 5.1135908E+000, 2.1137853E-001, 3.0000000E+001, 3.8465709E+001, 3.6530103E+001, 3.9326415E+001
 1.5867604E+002, 5.1063878E+000, 2.1644861E-001, 3.0000000E+001, 3.8431623E+001, 3.6542840E+001, 3.9305667E+001
 1.5885268E+002, 5.0990694E+000, 2.2469979E-001, 3.0000000E+001, 3.8395334E+001, 3.6575068E+001, 3.9282907E+001
 1.5902932E+002, 5.0941305E+000, 2.3026547E-001, 3.0000000E+001, 3.8370207E+001, 3.6602238E+001, 3.9265692E+001
 1.5938260E+002, 5.0869845E+000, 2.3800219E-001, 3.0000000E+001, 3.8331054E+001, 3.6654526E+001, 3.9236518E+001
 1.5955924E+002, 5.0809754E+000, 2.4491043E-001, 3.0000000E+001, 3.8290954E+001, 3.6730720E+001, 3.9204960E+001
 1.5991253E+002, 5.0744115E+000, 2.4936899E-001, 3.0000000E+001, 3.8252122E+001, 3.6824508E+001, 3.9170558E+001
 1.6008917E+002, 5.0675990E+000, 2.5080577E-001, 3.0000000E+001, 3.8216020E+001, 3.6899303E+001, 3.9131972E+001
 1.6026581E+002, 5.0618042E+000, 2.4597165E-001, 3.0000000E+001, 3.8194865E+001, 3.6952713E+001, 3.9101894E+001
 1.6061909E+002, 5.0540453E+000, 2.3373070E-001, 3.0000000E+001, 3.8170661E+001, 3.7005061E+001, 3.9037371E+001
 1.6079573E+002, 5.0452012E+000, 2.2416870E-001, 3.0000000E+001, 3.8157443E+001, 3.7046542E+001, 3.8966683E+001
 1.6114901E+002, 5.0370331E+000, 2.2651264E-001, 3.0000000E+001, 3.8162995E+001, 3.7066942E+001, 3.8922252E+001
 1.6132565E+002, 5.0292658E+000, 2.3574657E-001, 3.0000000E+001, 3.8186483E+001, 3.7102476E+001, 3.9044435E+001
 1.6150230E+002, 5.0241798E+000, 2.4085495E-001, 3.0000000E+001, 3.8214274E+001, 3.7135179E+001, 3.9180296E+001
 1.6181667E+002, 5.0174241E+000, 2.4193747E-001, 3.0000000E+001, 3.8263430E+001, 3.7192679E+001, 3.9334901E+001
 1.6213105E+002, 5.0084247E+000, 2.4191557E-001, 3.0000000E+001, 3.8336470E+001, 3.7260308E+001, 3.9473118E+001
 1.6228824E+002, 5.0017394E+000, 2.4483692E-001, 3.0000000E+001, 3.8391994E+001, 3.7140395E+001, 3.9503368E+001
 1.6260262E+002, 4.9950912E+000, 2.4969525E-001, 3.0000000E+001, 3.8446828E+001, 3.7039055E+001, 3.9493872E+001
 1.6275981E+002, 4.9884692E+000, 2.5295037E-001, 3.0000000E+001, 3.8502925E+001, 3.7073570E+001, 3.9466670E+001
 1.6307419E+002, 4.9818411E+000, 2.5447600E-001, 3.0000000E+001, 3.8575326E+001, 3.7356959E+001, 3.9417882E+001
 1.6338857E+002, 4.9730850E+000, 2.5524667E-001, 3.0000000E+001, 3.8714483E+001, 3.7619754E+001, 3.9579151E+001
 1.6354576E+002, 4.9665525E+000, 2.3332713E-001, 3.0000000E+001, 3.8849321E+001, 3.7755491E+001, 3.9788742E+001
 1.6386013E+002, 4.9600475E+000, 2.1218712E-001, 3.0000000E+001, 3.9007361E+001, 3.7900091E+001, 3.9993358E+001
 1.6403304E+002, 4.9530315E+000, 1.9883228E-001, 3.0000000E+001, 3.9177367E+001, 3.8187878E+001, 4.0174205E+001
 1.6437886E+002, 4.9456109E+000, 1.9457267E-001, 3.0000000E+001, 3.9320305E+001, 3.8351473E+001, 4.0296777E+001
 1.6455177E+002, 4.9382142E+000, 1.9214039E-001, 3.0000000E+001, 3.9418660E+001, 3.8047130E+001, 4.0335160E+001
 1.6493216E+002, 4.9300979E+000, 1.8558940E-001, 3.0000000E+001, 3.9449403E+001, 3.7646237E+001, 4.0383299E+001
 1.6512236E+002, 4.9219216E+000, 1.7974915E-001, 3.0000000E+001, 3.9426300E+001, 3.7266558E+001, 4.0397848E+001
 1.6531256E+002, 4.9165941E+000, 1.8169512E-001, 3.0000000E+001, 3.9381111E+001, 3.7102835E+001, 4.0378541E+001
 1.6550276E+002, 4.9115140E+000, 1.8061798E-001, 3.0000000E+001, 3.9318074E+001, 3.6997707E+001, 4.0338342E+001
 1.6588316E+002, 4.9061389E+000, 1.8792716E-001, 3.0000000E+001, 3.9196845E+001, 3.6843000E+001, 4.0289057E+001
 1.6607336E+002, 4.8991936E+000, 2.1348969E-001, 3.0000000E+001, 3.9066889E+001, 3.6540501E+001, 4.0236745E+001
 1.6626356E+002, 4.8919368E+000, 2.1837166E-001, 3.0000000E+001, 3.8980440E+001, 3.6345270E+001, 4.0177661E+001
 1.6664396E+002, 4.8825088E+000, 2.0458722E-001, 3.0000000E+001, 3.8854444E+001, 3.6170945E+001, 4.0049551E+001
 1.6683415E+002, 4.8771110E+000, 2.0488174E-001, 3.0000000E+001, 3.8734802E+001, 3.6105267E+001, 3.9930619E+001
 1.6714717E+002, 4.8686626E+000, 2.0712562E-001, 3.0000000E+001, 3.8646581E+001, 3.6125000E+001, 3.9837332E+001
 1.6731932E+002, 4.8615524E+000, 2.1137589E-001, 3.0000000E+001, 3.8562791E+001, 3.6220798E+001, 3.9725875E+001
 1.6766363E+002, 4.8545419E+000, 2.1605690E-001, 3.0000000E+001, 3.8485941E+001, 3.6389192E+001, 3.9614751E+001
 1.6785301E+002, 4.8472218E+000, 2.1614200E-001, 3.0000000E+001, 3.8409679E+001, 3.6583794E+001, 3.9479657E+001
 1.6804238E+002, 4.8422090E+000, 2.1360691E-001, 3.0000000E+001, 3.8360549E+001, 3.6710470E+001, 3.9367606E+001
 1.6842112E+002, 4.8347725E+000, 2.0412578E-001, 3.0000000E+001, 3.8293586E+001, 3.6872353E+001, 3.9187756E+001
 1.6861049E+002, 4.8274994E+000, 1.9441551E-001, 3.0000000E+001, 3.8232342E+001, 3.7003109E+001, 3.9011196E+001
 1.6879986E+002, 4.8226694E+000, 1.9274029E-001, 3.0000000E+001, 3.8195582E+001, 3.7073707E+001, 3.8903830E+001
 1.6917861E+002, 4.8154089E+000, 2.0793259E-001, 3.0000000E+001, 3.8149143E+001, 3.7163855E+001, 3.8750844E+001
 1.6936798E+002, 4.8082669E+000, 2.0680337E-001, 3.0000000E+001, 3.8112933E+001, 3.7243838E+001, 3.8622665E+001
 1.6955735E+002, 4.8035440E+000, 2.0155010E-001, 3.0000000E+001, 3.8096440E+001, 3.7291685E+001, 3.8583863E+001
 1.6993609E+002, 4.7965357E+000, 2.0739855E-001, 3.0000000E+001, 3.8081346E+001, 3.7358138E+001, 3.8570267E+001
 1.7012547E+002, 4.7895235E+000, 2.2493788E-001, 3.0000000E+001, 3.8074534E+001, 3.7429683E+001, 3.8546976E+001
 1.7031484E+002, 4.7848285E+000, 2.3419117E-001, 3.0000000E+001, 3.8074667E+001, 3.7484153E+001, 3.8526222E+001
 1.7064821E+002, 4.7785432E+000, 2.1322780E-001, 3.0000000E+001, 3.8078470E+001, 3.7564985E+001, 3.8494558E+001
 1.7081489E+002, 4.7723257E+000, 1.9743615E-001, 3.0000000E+001, 3.8083841E+001, 3.7650047E+001, 3.8460082E+001
 1.7114826E+002, 4.7661323E+000, 1.9158136E-001, 3.0000000E+001, 3.8089957E+001, 3.7720440E+001, 3.8422749E+001
 1.7131494E+002, 4.7599336E+000, 1.8526779E-001, 3.0000000E+001, 3.8098160E+001, 3.7760898E+001, 3.8431968E+001
 1.7164831E+002, 4.7536396E+000, 1.7703845E-001, 3.0000000E+001, 3.8109684E+001, 3.7805648E+001, 3.8464886E+001
 1.7181500E+002, 4.7473659E+000, 1.6813166E-001, 3.0000000E+001, 3.8123302E+001, 3.7845145E+001, 3.8496685E+001
 1.7214837E+002, 4.7412113E+000, 1.7005769E-001, 3.0000000E+001, 3.8140686E+001, 3.7859723E+001, 3.8520570E+001
 1.7231505E+002, 4.7350831E+000, 1.8526491E-001, 3.0000000E+001, 3.8162425E+001, 3.7860723E+001, 3.8547176E+001
 1.7264842E+002, 4.7289883E+000, 1.9551151E-001, 3.0000000E+001, 3.8192036E+001, 3.7866639E+001, 3.8616529E+001
 1.7281510E+002, 4.7228682E+000, 1.8032981E-001, 3.0000000E+001, 3.8230558E+001, 3.7877053E+001, 3.8741529E+001
 1.7318181E+002, 4.7161042E+000, 1.7961882E-001, 3.0000000E+001, 3.8290546E+001, 3.7907027E+001, 3.8992660E+001
 1.7336516E+002, 4.7092441E+000, 1.8687539E-001, 3.0000000E+001, 3.8365268E+001, 3.7972755E+001, 3.9264233E+001
 1.7352780E+002, 4.7051222E+000, 1.8990816E-001, 3.0000000E+001, 3.8417670E+001, 3.8014341E+001, 3.9418342E+001
 1.7385308E+002, 4.6989718E+000, 1.8470743E-001, 3.0000000E+001, 3.8506865E+001, 3.8052317E+001, 3.9650387E+001
 1.7413707E+002, 4.6915557E+000, 1.7876646E-001, 3.0000000E+001, 3.8624393E+001, 3.8048388E+001, 3.9910035E+001
 1.7429326E+002, 4.6858736E+000, 1.7591320E-001, 3.0000000E+001, 3.8719558E+001, 3.8038595E+001, 4.0073951E+001
 1.7460565E+002, 4.6800167E+000, 1.7957010E-001, 3.0000000E+001, 3.8820599E+001, 3.8035878E+001, 4.0185306E+001
 1.7476184E+002, 4.6740475E+000, 1.8212239E-001, 3.0000000E+001, 3.8923317E+001, 3.8042484E+001, 4.0256476E+001
 1.7507422E+002, 4.6680604E+000, 1.8749365E-001, 3.0000000E+001, 3.9025701E+001, 3.8071438E+001, 4.0288331E+001
 1.7538661E+002, 4.6602366E+000, 1.9192277E-001, 3.0000000E+001, 3.9156489E+001, 3.8161459E+001, 4.0339225E+001
 1.7554280E+002, 4.6544683E+000, 1.6985198E-001, 3.0000000E+001, 3.9245311E+001, 3.8265002E+001, 4.0354517E+001
 1.7587081E+002, 4.6484870E+000, 1.5860916E-001, 3.0000000E+001, 3.9324319E+001, 3.8381475E+001, 4.0346362E+001
 1.7604262E+002, 4.6424021E+000, 1.5957086E-001, 3.0000000E+001, 3.9392853E+001, 3.8504553E+001, 4.0331895E+001
 1.7632940E+002, 4.6371795E+000, 1.4967238E-001, 3.0000000E+001, 3.9440591E+001, 3.8593547E+001, 4.0313258E+001
 1.7661619E+002, 4.6302177E+000, 1.3841965E-001, 3.0000000E+001, 3.9490273E+001, 3.8663104E+001, 4.0278253E+001
 1.7675958E+002, 4.6249116E+000, 1.4100515E-001, 3.0000000E+001, 3.9517835E+001, 3.8710897E+001, 4.0255053E+001
 1.7704636E+002, 4.6196831E+000, 1.3648344E-001, 3.0000000E+001, 3.9535815E+001, 3.8753246E+001, 4.0231592E+001
 1.7733314E+002, 4.6126846E+000, 1.4886177E-001, 3.0000000E+001, 3.9552494E+001, 3.8809766E+001, 4.0200317E+001
 1.7764860E+002, 4.6052037E+000, 1.7297847E-001, 3.0000000E+001, 3.9561184E+001, 3.8867531E+001, 4.0165502E+001
 1.7780634E+002, 4.5994728E+000, 1.9946820E-001, 3.0000000E+001, 3.9562903E+001, 3.8906976E+001, 4.0138023E+001
 1.7812180E+002, 4.5937100E+000, 2.0572172E-001, 3.0000000E+001, 3.9561313E+001, 3.8941313E+001, 4.0110115E+001
 1.7827953E+002, 4.5879820E+000, 2.0726788E-001, 3.0000000E+001, 3.9557032E+001, 3.8972515E+001, 4.0080648E+001
 1.7859499E+002, 4.5823137E+000, 2.0832585E-001, 3.0000000E+001, 3.9550677E+001, 3.9003242E+001, 4.0051020E+001
 1.7875272E+002, 4.5767002E+000, 2.0396407E-001, 3.0000000E+001, 3.9543079E+001, 3.9031977E+001, 4.0022417E+001
 1.7906818E+002, 4.5710719E+000, 2.0354200E-001, 3.0000000E+001, 3.9534546E+001, 3.9039540E+001, 3.9995445E+001
 1.7938364E+002, 4.5635200E+000, 2.1002979E-001, 3.0000000E+001, 3.9521698E+001, 3.8970649E+001, 3.9964622E+001
 1.7954137E+002, 4.5578712E+000, 2.1462972E-001, 3.0000000E+001, 3.9510120E+001, 3.8896498E+001, 3.9942377E+001
 1.7988838E+002, 4.5517590E+000, 2.2066253E-001, 3.0000000E+001, 3.9495325E+001, 3.8803973E+001, 3.9915456E+001
 1.8006189E+002, 4.5456917E+000, 2.2616312E-001, 3.0000000E+001, 3.9478341E+001, 3.8706624E+001, 3.9884613E+001
 1.8040889E+002, 4.5397287E+000, 2.2111203E-001, 3.0000000E+001, 3.9457932E+001, 3.8621467E+001, 3.9861712E+001
 1.8058240E+002, 4.5338019E+000, 2.1193393E-001, 3.0000000E+001, 3.9435038E+001, 3.8556605E+001, 3.9838212E+001
 1.8075590E+002, 4.5297757E+000, 2.0478651E-001, 3.0000000E+001, 3.9418588E+001, 3.8525305E+001, 3.9821917E+001
 1.8110291E+002, 4.5237455E+000, 1.9451239E-001, 3.0000000E+001, 3.9392482E+001, 3.8493372E+001, 3.9795175E+001
 1.8127641E+002, 4.5178261E+000, 1.8510453E-001, 3.0000000E+001, 3.9365788E+001, 3.8475481E+001, 3.9764587E+001
 1.8162342E+002, 4.5120037E+000, 1.7661618E-001, 3.0000000E+001, 3.9340191E+001, 3.8473913E+001, 3.9758435E+001
 1.8179692E+002, 4.5062055E+000, 1.6984223E-001, 3.0000000E+001, 3.9317344E+001, 3.8484731E+001, 3.9777280E+001
 1.8214393E+002, 4.5004180E+000, 1.6573568E-001, 3.0000000E+001, 3.9298858E+001, 3.8511536E+001, 3.9798161E+001
 1.8231744E+002, 4.4944883E+000, 1.6465646E-001, 3.0000000E+001, 3.9285168E+001, 3.8551863E+001, 3.9818844E+001
 1.8266444E+002, 4.4885582E+000, 1.6741363E-001, 3.0000000E+001, 3.9278619E+001, 3.8610126E+001, 3.9837807E+001
 1.8283795E+002, 4.4826758E+000, 1.7256203E-001, 3.0000000E+001, 3.9279939E+001, 3.8679964E+001, 3.9856922E+001
 1.8301145E+002, 4.4788213E+000, 1.7737089E-001, 3.0000000E+001, 3.9286563E+001, 3.8731585E+001, 3.9868679E+001
 1.8335846E+002, 4.4742196E+000, 1.8730136E-001, 3.0000000E+001, 3.9303768E+001, 3.8817182E+001, 3.9880935E+001
 1.8353196E+002, 4.4719611E+000, 1.9735155E-001, 3.0000000E+001, 3.9327507E+001, 3.8899952E+001, 3.9886816E+001
 1.8387897E+002, 4.4741471E+000, 2.0505438E-001, 3.0000000E+001, 3.9356471E+001, 3.8945714E+001, 3.9884720E+001
 1.8405247E+002, 4.4779714E+000, 2.1066331E-001, 3.0000000E+001, 3.9386786E+001, 3.9006742E+001, 3.9876997E+001
 1.8439948E+002, 4.4767829E+000, 2.1102761E-001, 3.0000000E+001, 3.9416165E+001, 3.9064223E+001, 3.9862383E+001
 1.8457299E+002, 4.4757054E+000, 2.0812580E-001, 3.0000000E+001, 3.9441846E+001, 3.9072885E+001, 3.9845562E+001
 1.8491999E+002, 4.4649481E+000, 2.0175543E-001, 3.0000000E+001, 3.9460630E+001, 3.9071405E+001, 3.9830725E+001
 1.8509350E+002, 4.4520079E+000, 1.9499359E-001, 3.0000000E+001, 3.9475172E+001, 3.9070676E+001, 3.9818801E+001
 1.8536532E+002, 4.4300800E+000, 1.8761083E-001, 3.0000000E+001, 3.9480388E+001, 3.9066036E+001, 3.9806486E+001
 1.8552195E+002, 4.4244013E+000, 1.8136928E-001, 3.0000000E+001, 3.9479644E+001, 3.9030453E+001, 3.9783834E+001
 1.8583520E+002, 4.4192669E+000, 1.8137105E-001, 3.0000000E+001, 3.9472365E+001, 3.8968841E+001, 3.9748613E+001
 1.8616411E+002, 4.4122107E+000, 1.7909819E-001, 3.0000000E+001, 3.9455530E+001, 3.8915124E+001, 3.9706745E+001
 1.8633640E+002, 4.4067670E+000, 1.7565307E-001, 3.0000000E+001, 3.9440063E+001, 3.8904525E+001, 3.9673028E+001
 1.8650868E+002, 4.4031013E+000, 1.7223015E-001, 3.0000000E+001, 3.9429407E+001, 3.8916369E+001, 3.9648320E+001
 1.8685326E+002, 4.3976539E+000, 1.6832676E-001, 3.0000000E+001, 3.9413261E+001, 3.8934154E+001, 3.9623072E+001
 1.8700544E+002, 4.3926132E+000, 1.6853604E-001, 3.0000000E+001, 3.9399179E+001, 3.8940683E+001, 3.9628700E+001
 1.8730981E+002, 4.3877785E+000, 1.7493447E-001, 3.0000000E+001, 3.9386671E+001, 3.8951749E+001, 3.9640972E+001
 1.8761418E+002, 4.3813186E+000, 1.9392403E-001, 3.0000000E+001, 3.9369887E+001, 3.8968368E+001, 3.9670448E+001
 1.8776636E+002, 4.3764812E+000, 1.8913549E-001, 3.0000000E+001, 3.9357653E+001, 3.8982168E+001, 3.9711527E+001
 1.8807073E+002, 4.3716977E+000, 1.7912454E-001, 3.0000000E+001, 3.9345060E+001, 3.8997590E+001, 3.9744184E+001
 1.8837510E+002, 4.3653176E+000, 1.7260006E-001, 3.0000000E+001, 3.9328247E+001, 3.8994396E+001, 3.9773983E+001
 1.8852728E+002, 4.3605106E+000, 1.7024788E-001, 3.0000000E+001, 3.9315108E+001, 3.8966502E+001, 3.9786227E+001
 1.8883165E+002, 4.3557546E+000, 1.6854272E-001, 3.0000000E+001, 3.9302075E+001, 3.8849504E+001, 3.9785947E+001
 1.8913601E+002, 4.3493532E+000, 1.7033005E-001, 3.0000000E+001, 3.9289445E+001, 3.8697407E+001, 3.9765426E+001
 1.8928820E+002, 4.3444828E+000, 1.7467167E-001, 3.0000000E+001, 3.9285375E+001, 3.8596736E+001, 3.9734453E+001
 1.8959257E+002, 4.3394750E+000, 1.8117814E-001, 3.0000000E+001, 3.9288280E+001, 3.8504919E+001, 3.9711078E+001
 1.8989693E+002, 4.3327723E+000, 1.9031124E-001, 3.0000000E+001, 3.9302980E+001, 3.8377584E+001, 3.9984888E+001
 1.9004912E+002, 4.3277845E+000, 1.9637675E-001, 3.0000000E+001, 3.9323968E+001, 3.8252695E+001, 4.0282561E+001
 1.9035348E+002, 4.3229050E+000, 1.9899608E-001, 3.0000000E+001, 3.9356633E+001, 3.8131792E+001, 4.0606037E+001
 1.9050567E+002, 4.3181098E+000, 1.9868784E-001, 3.0000000E+001, 3.9398738E+001, 3.8019989E+001, 4.0927636E+001
 1.9081004E+002, 4.3133001E+000, 1.9660721E-001, 3.0000000E+001, 3.9451026E+001, 3.7920369E+001, 4.1186273E+001
 1.9111440E+002, 4.3067511E+000, 1.9616879E-001, 3.0000000E+001, 3.9532773E+001, 3.7805042E+001, 4.1429483E+001
 1.9126659E+002, 4.3019063E+000, 2.0096006E-001, 3.0000000E+001, 3.9601793E+001, 3.7737677E+001, 4.1541899E+001
 1.9157095E+002, 4.2971294E+000, 2.1268398E-001, 3.0000000E+001, 3.9676330E+001, 3.7703793E+001, 4.1603995E+001
 1.9187532E+002, 4.2907132E+000, 2.2907939E-001, 3.0000000E+001, 3.9779586E+001, 3.7713266E+001, 4.1639632E+001
 1.9202750E+002, 4.2859502E+000, 2.2519376E-001, 3.0000000E+001, 3.9857794E+001, 3.7761725E+001, 4.1634675E+001
 1.9233187E+002, 4.2812398E+000, 2.1372960E-001, 3.0000000E+001, 3.9935185E+001, 3.7871213E+001, 4.1612302E+001
 1.9266668E+002, 4.2744879E+000, 1.9598445E-001, 3.0000000E+001, 4.0044411E+001, 3.8113070E+001, 4.1578598E+001
 1.9283408E+002, 4.2693584E+000, 1.8581004E-001, 3.0000000E+001, 4.0126754E+001, 3.8336790E+001, 4.1550232E+001
 1.9300148E+002, 4.2660041E+000, 1.7958274E-001, 3.0000000E+001, 4.0179340E+001, 3.8486938E+001, 4.1523742E+001
 1.9333628E+002, 4.2610293E+000, 1.7363222E-001, 3.0000000E+001, 4.0253673E+001, 3.8695048E+001, 4.1482232E+001
 1.9350369E+002, 4.2561325E+000, 1.6924094E-001, 3.0000000E+001, 4.0324454E+001, 3.8884190E+001, 4.1441952E+001
 1.9383849E+002, 4.2511571E+000, 1.6803176E-001, 3.0000000E+001, 4.0391849E+001, 3.9049558E+001, 4.1402414E+001
 1.9400589E+002, 4.2462615E+000, 1.6580662E-001, 3.0000000E+001, 4.0456337E+001, 3.9195276E+001, 4.1364592E+001
 1.9434070E+002, 4.2412927E+000, 1.6434029E-001, 3.0000000E+001, 4.0515505E+001, 3.9315899E+001, 4.1331135E+001
 1.9450810E+002, 4.2363273E+000, 1.6208582E-001, 3.0000000E+001, 4.0567340E+001, 3.9417937E+001, 4.1301001E+001
 1.9484290E+002, 4.2314225E+000, 1.6581200E-001, 3.0000000E+001, 4.0606500E+001, 3.9499864E+001, 4.1273742E+001
 1.9501031E+002, 4.2265318E+000, 1.8117965E-001, 3.0000000E+001, 4.0632431E+001, 3.9567205E+001, 4.1247247E+001
 1.9534511E+002, 4.2215173E+000, 1.9306981E-001, 3.0000000E+001, 4.0641031E+001, 3.9618981E+001, 4.1219500E+001
 1.9551251E+002, 4.2164077E+000, 1.7865324E-001, 3.0000000E+001, 4.0635914E+001, 3.9659827E+001, 4.1190414E+001
 1.9584732E+002, 4.2113684E+000, 1.7787124E-001, 3.0000000E+001, 4.0616736E+001, 3.9686172E+001, 4.1161993E+001
 1.9601472E+002, 4.2064190E+000, 1.8279534E-001, 3.0000000E+001, 4.0589889E+001, 3.9679380E+001, 4.1138821E+001
 1.9634952E+002, 4.2015230E+000, 1.8289081E-001, 3.0000000E+001, 4.0556768E+001, 3.9546299E+001, 4.1111684E+001
 1.9651692E+002, 4.1966792E+000, 1.8193744E-001, 3.0000000E+001, 4.0520327E+001, 3.9456377E+001, 4.1079663E+001
 1.9685173E+002, 4.1919076E+000, 1.8880320E-001, 3.0000000E+001, 4.0481092E+001, 3.9406013E+001, 4.1043760E+001
 1.9701913E+002, 4.1871666E+000, 1.9734664E-001, 3.0000000E+001, 4.0440535E+001, 3.9375771E+001, 4.1007801E+001
 1.9735393E+002, 4.1824742E+000, 1.8663031E-001, 3.0000000E+001, 4.0401185E+001, 3.9367079E+001, 4.0980368E+001
