s,m,m,m,C,C,C
Time,"Visibility_MEAN","Visibility_MIN","Visibility_MAX","Temperature_MEAN","Temperature_MIN","Temperature_MAX"
 4.7441709E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999771E+001, 1.9998022E+001, 2.0002625E+001
 4.7542184E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999835E+001, 1.9997781E+001, 2.0001907E+001
 4.7617540E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000389E+001, 1.9997604E+001, 2.0002216E+001
 4.7692897E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000626E+001, 1.9997748E+001, 2.0002698E+001
 4.7768253E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000328E+001, 1.9997870E+001, 2.0002976E+001
 4.7843609E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999818E+001, 1.9997754E+001, 2.0002782E+001
 4.7944084E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999723E+001, 1.9997506E+001, 2.0001968E+001
 4.8019440E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000213E+001, 1.9997618E+001, 2.0002040E+001
 4.8094796E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000546E+001, 1.9998107E+001, 2.0002552E+001
 4.8170153E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000374E+001, 1.9998415E+001, 2.0002825E+001
 4.8245509E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999953E+001, 1.9998279E+001, 2.0002880E+001
 4.8320865E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999789E+001, 1.9998022E+001, 2.0002299E+001
 4.8421340E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000185E+001, 1.9998009E+001, 2.0002049E+001
 4.8496696E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000617E+001, 1.9998130E+001, 2.0002564E+001
 4.8572052E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000497E+001, 1.9998208E+001, 2.0002876E+001
 4.8647409E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000047E+001, 1.9998066E+001, 2.0002949E+001
 4.8722765E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999724E+001, 1.9997881E+001, 2.0002420E+001
 4.8823240E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999960E+001, 1.9997702E+001, 2.0001998E+001
 4.8898596E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000417E+001, 1.9997960E+001, 2.0002325E+001
 4.8973952E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000451E+001, 1.9998412E+001, 2.0002674E+001
 4.9049308E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000082E+001, 1.9998405E+001, 2.0002975E+001
 4.9124665E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999713E+001, 1.9997984E+001, 2.0002690E+001
 4.9200021E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999783E+001, 1.9997814E+001, 2.0002152E+001
 4.9300496E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000307E+001, 1.9997958E+001, 2.0002105E+001
 4.9375852E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000628E+001, 1.9998434E+001, 2.0002548E+001
 4.9451208E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000368E+001, 1.9998512E+001, 2.0002937E+001
 4.9526564E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999896E+001, 1.9998197E+001, 2.0002929E+001
 4.9601921E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999711E+001, 1.9997960E+001, 2.0002317E+001
 4.9702396E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000081E+001, 1.9997866E+001, 2.0001974E+001
 4.9777752E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000542E+001, 1.9998176E+001, 2.0002376E+001
 4.9853108E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000500E+001, 1.9998567E+001, 2.0002683E+001
 4.9928464E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000119E+001, 1.9998353E+001, 2.0002994E+001
 5.0003820E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999825E+001, 1.9997999E+001, 2.0002662E+001
 5.0104295E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000042E+001, 1.9997876E+001, 2.0002117E+001
 5.0179652E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000507E+001, 1.9997946E+001, 2.0002269E+001
 5.0255008E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000582E+001, 1.9998436E+001, 2.0002613E+001
 5.0330364E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000230E+001, 1.9998522E+001, 2.0002958E+001
 5.0405720E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999823E+001, 1.9998218E+001, 2.0002757E+001
 5.0481076E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999836E+001, 1.9998043E+001, 2.0002167E+001
 5.0581551E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000337E+001, 1.9998058E+001, 2.0002115E+001
 5.0656908E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000676E+001, 1.9998498E+001, 2.0002527E+001
 5.0732264E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000455E+001, 1.9998662E+001, 2.0002893E+001
 5.0807620E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000020E+001, 1.9998403E+001, 2.0002913E+001
 5.0882976E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999865E+001, 1.9998128E+001, 2.0002344E+001
 5.0983451E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000245E+001, 1.9998075E+001, 2.0002109E+001
 5.1058807E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000640E+001, 1.9998298E+001, 2.0002514E+001
 5.1134164E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000526E+001, 1.9998652E+001, 2.0002891E+001
 5.1209520E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000125E+001, 1.9998491E+001, 2.0002992E+001
 5.1284876E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999887E+001, 1.9998160E+001, 2.0002393E+001
 5.1360232E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000109E+001, 1.9998064E+001, 2.0001999E+001
 5.1460707E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000526E+001, 1.9998060E+001, 2.0002460E+001
 5.1536063E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000509E+001, 1.9998358E+001, 2.0002876E+001
 5.1611420E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000123E+001, 1.9998441E+001, 2.0002904E+001
 5.1686776E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999836E+001, 1.9998124E+001, 2.0002354E+001
 5.1762132E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000004E+001, 1.9998008E+001, 2.0001946E+001
 5.1862607E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000437E+001, 1.9997979E+001, 2.0002307E+001
 5.1937963E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000491E+001, 1.9998254E+001, 2.0002703E+001
 5.2013319E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000138E+001, 1.9998366E+001, 2.0002933E+001
 5.2088676E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999821E+001, 1.9998190E+001, 2.0002401E+001
 5.2169056E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999952E+001, 1.9998070E+001, 2.0001829E+001
 5.2251947E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000379E+001, 1.9998003E+001, 2.0002232E+001
 5.2334839E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000515E+001, 1.9998167E+001, 2.0002623E+001
 5.2417731E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000197E+001, 1.9998256E+001, 2.0002981E+001
 5.2500623E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999923E+001, 1.9998195E+001, 2.0002573E+001
 5.2583515E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000170E+001, 1.9998128E+001, 2.0002015E+001
 5.2666407E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000620E+001, 1.9998303E+001, 2.0002510E+001
 5.2721668E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000684E+001, 1.9998443E+001, 2.0002899E+001
 5.2804560E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000367E+001, 1.9998292E+001, 2.0003160E+001
 5.2887451E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999989E+001, 1.9998119E+001, 2.0002826E+001
 5.2970343E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000145E+001, 1.9997989E+001, 2.0002132E+001
 5.3053235E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000578E+001, 1.9998123E+001, 2.0002566E+001
 5.3136127E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000624E+001, 1.9998329E+001, 2.0003022E+001
 5.3219019E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000216E+001, 1.9998201E+001, 2.0003113E+001
 5.3301911E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999971E+001, 1.9998052E+001, 2.0002388E+001
 5.3384802E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000272E+001, 1.9998069E+001, 2.0002075E+001
 5.3440064E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000608E+001, 1.9998352E+001, 2.0002662E+001
 5.3522956E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000585E+001, 1.9998482E+001, 2.0002912E+001
 5.3605847E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000163E+001, 1.9998277E+001, 2.0003021E+001
 5.3688739E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999884E+001, 1.9998118E+001, 2.0002323E+001
 5.3771631E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000147E+001, 1.9998011E+001, 2.0001987E+001
 5.3854523E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000497E+001, 1.9998158E+001, 2.0002573E+001
 5.3937415E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000374E+001, 1.9998263E+001, 2.0002882E+001
 5.4020307E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999949E+001, 1.9998114E+001, 2.0002842E+001
 5.4103198E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999878E+001, 1.9997908E+001, 2.0002103E+001
 5.4186090E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000291E+001, 1.9997966E+001, 2.0002157E+001
 5.4241351E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000568E+001, 1.9998267E+001, 2.0002619E+001
 5.4324243E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000416E+001, 1.9998320E+001, 2.0002903E+001
 5.4407135E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999953E+001, 1.9998106E+001, 2.0003001E+001
 5.4490027E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999803E+001, 1.9997911E+001, 2.0002198E+001
 5.4572919E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000154E+001, 1.9997962E+001, 2.0001890E+001
 5.4655811E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000458E+001, 1.9998362E+001, 2.0002400E+001
 5.4738702E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000255E+001, 1.9998339E+001, 2.0002743E+001
 5.4821594E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999872E+001, 1.9998069E+001, 2.0002753E+001
 5.4904486E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999910E+001, 1.9997898E+001, 2.0002042E+001
 5.4987378E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000334E+001, 1.9997988E+001, 2.0002089E+001
 5.5042639E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000538E+001, 1.9998361E+001, 2.0002486E+001
 5.5125531E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000315E+001, 1.9998348E+001, 2.0002747E+001
 5.5208423E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999866E+001, 1.9997965E+001, 2.0002685E+001
 5.5291315E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999832E+001, 1.9997768E+001, 2.0001954E+001
 5.5374207E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000264E+001, 1.9997844E+001, 2.0002119E+001
 5.5457098E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000546E+001, 1.9998385E+001, 2.0002632E+001
 5.5539990E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000294E+001, 1.9998338E+001, 2.0002873E+001
 5.5622882E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999932E+001, 1.9997963E+001, 2.0002790E+001
 5.5705774E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000051E+001, 1.9997796E+001, 2.0002125E+001
 5.5761035E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000432E+001, 1.9997880E+001, 2.0002299E+001
 5.5843927E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000657E+001, 1.9998338E+001, 2.0002827E+001
 5.5926819E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000438E+001, 1.9998405E+001, 2.0003129E+001
 5.6009711E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000055E+001, 1.9998020E+001, 2.0002979E+001
 5.6092602E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000112E+001, 1.9997856E+001, 2.0002347E+001
 5.6175494E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000530E+001, 1.9997944E+001, 2.0002441E+001
 5.6258386E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000691E+001, 1.9998351E+001, 2.0003034E+001
 5.6341278E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000359E+001, 1.9998245E+001, 2.0003235E+001
 5.6424170E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000009E+001, 1.9998014E+001, 2.0002779E+001
 5.6507062E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000153E+001, 1.9997858E+001, 2.0002117E+001
 5.6562323E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000470E+001, 1.9997993E+001, 2.0002418E+001
 5.6645215E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000572E+001, 1.9998267E+001, 2.0002816E+001
 5.6728106E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000306E+001, 1.9998276E+001, 2.0002986E+001
 5.6810998E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000021E+001, 1.9998107E+001, 2.0002616E+001
 5.6893890E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000175E+001, 1.9997986E+001, 2.0002076E+001
 5.6976782E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000510E+001, 1.9998188E+001, 2.0002481E+001
 5.7059674E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000500E+001, 1.9998334E+001, 2.0002847E+001
 5.7142566E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000168E+001, 1.9998178E+001, 2.0003023E+001
 5.7225457E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000017E+001, 1.9998004E+001, 2.0002529E+001
 5.7280719E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000218E+001, 1.9998003E+001, 2.0002088E+001
 5.7363611E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000492E+001, 1.9998275E+001, 2.0002341E+001
 5.7446502E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000485E+001, 1.9998386E+001, 2.0002681E+001
 5.7529394E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000153E+001, 1.9998140E+001, 2.0002972E+001
 5.7612286E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999973E+001, 1.9997977E+001, 2.0002563E+001
 5.7695178E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000218E+001, 1.9997989E+001, 2.0001987E+001
 5.7778070E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000544E+001, 1.9998437E+001, 2.0002311E+001
 5.7860962E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000483E+001, 1.9998439E+001, 2.0002662E+001
 5.7943853E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000168E+001, 1.9998088E+001, 2.0002971E+001
 5.8026745E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000088E+001, 1.9997947E+001, 2.0002620E+001
 5.8082006E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000315E+001, 1.9997992E+001, 2.0002121E+001
 5.8164898E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000585E+001, 1.9998493E+001, 2.0002282E+001
 5.8247790E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000565E+001, 1.9998559E+001, 2.0002611E+001
 5.8330682E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000242E+001, 1.9998207E+001, 2.0002857E+001
 5.8413574E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000081E+001, 1.9998005E+001, 2.0002663E+001
 5.8496466E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000316E+001, 1.9997948E+001, 2.0002170E+001
 5.8579357E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000602E+001, 1.9998470E+001, 2.0002364E+001
 5.8662249E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000510E+001, 1.9998595E+001, 2.0002684E+001
 5.8745141E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000160E+001, 1.9998262E+001, 2.0002840E+001
 5.8800402E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000001E+001, 1.9998042E+001, 2.0002625E+001
 5.8883294E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000161E+001, 1.9997958E+001, 2.0002221E+001
 5.8966186E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000485E+001, 1.9998119E+001, 2.0002241E+001
 5.9049078E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000535E+001, 1.9998573E+001, 2.0002624E+001
 5.9131970E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000231E+001, 1.9998408E+001, 2.0002766E+001
 5.9214862E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999963E+001, 1.9998043E+001, 2.0002541E+001
 5.9297753E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000098E+001, 1.9997907E+001, 2.0002132E+001
 5.9380645E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000422E+001, 1.9997953E+001, 2.0002207E+001
 5.9463537E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000495E+001, 1.9998379E+001, 2.0002572E+001
 5.9546429E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000208E+001, 1.9998392E+001, 2.0002758E+001
 5.9601690E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999948E+001, 1.9998057E+001, 2.0002664E+001
 5.9684582E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999964E+001, 1.9997930E+001, 2.0002321E+001
 5.9767474E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000247E+001, 1.9997783E+001, 2.0002150E+001
 5.9850366E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000453E+001, 1.9997974E+001, 2.0002384E+001
 5.9933257E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000298E+001, 1.9998215E+001, 2.0002649E+001
 6.0016149E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999979E+001, 1.9998027E+001, 2.0002688E+001
 6.0099041E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999913E+001, 1.9997811E+001, 2.0002344E+001
 6.0181933E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000178E+001, 1.9997643E+001, 2.0002193E+001
 6.0264825E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000437E+001, 1.9997867E+001, 2.0002356E+001
 6.0320086E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000416E+001, 1.9998142E+001, 2.0002627E+001
 6.0402978E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000188E+001, 1.9998138E+001, 2.0002864E+001
 6.0485870E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999968E+001, 1.9997959E+001, 2.0002706E+001
 6.0568761E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000086E+001, 1.9997761E+001, 2.0002383E+001
 6.0651653E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000398E+001, 1.9997843E+001, 2.0002318E+001
 6.0734545E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000533E+001, 1.9998227E+001, 2.0002485E+001
 6.0817437E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000329E+001, 1.9998352E+001, 2.0002741E+001
 6.0900329E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000041E+001, 1.9998099E+001, 2.0002668E+001
 6.0983221E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000059E+001, 1.9998007E+001, 2.0002401E+001
 6.1066112E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000363E+001, 1.9997996E+001, 2.0002291E+001
 6.1121374E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000596E+001, 1.9998284E+001, 2.0002360E+001
 6.1204266E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000571E+001, 1.9998589E+001, 2.0002510E+001
 6.1287157E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000308E+001, 1.9998448E+001, 2.0002551E+001
 6.1370049E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000122E+001, 1.9998181E+001, 2.0002326E+001
 6.1452941E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000308E+001, 1.9998127E+001, 2.0002200E+001
 6.1535833E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000620E+001, 1.9998163E+001, 2.0002365E+001
 6.1618725E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000670E+001, 1.9998483E+001, 2.0002734E+001
 6.1701617E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000388E+001, 1.9998565E+001, 2.0002835E+001
 6.1784508E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000108E+001, 1.9998267E+001, 2.0002521E+001
 6.1867400E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000216E+001, 1.9998179E+001, 2.0002254E+001
 6.1922661E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000493E+001, 1.9998146E+001, 2.0002287E+001
 6.2005553E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000676E+001, 1.9998305E+001, 2.0002523E+001
 6.2088445E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000563E+001, 1.9998608E+001, 2.0002914E+001
 6.2171337E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000248E+001, 1.9998473E+001, 2.0002933E+001
 6.2254229E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000145E+001, 1.9998230E+001, 2.0002481E+001
 6.2337121E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000373E+001, 1.9998156E+001, 2.0002272E+001
 6.2420012E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000573E+001, 1.9998084E+001, 2.0002483E+001
 6.2502904E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000437E+001, 1.9998124E+001, 2.0002794E+001
 6.2585796E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000102E+001, 1.9998067E+001, 2.0002835E+001
 6.2641057E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999959E+001, 1.9997940E+001, 2.0002477E+001
 6.2723949E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000106E+001, 1.9997826E+001, 2.0002226E+001
 6.2806841E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000389E+001, 1.9997854E+001, 2.0002291E+001
 6.2889733E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000422E+001, 1.9998011E+001, 2.0002613E+001
 6.2972625E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000139E+001, 1.9998029E+001, 2.0002859E+001
 6.3055517E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999897E+001, 1.9997909E+001, 2.0002600E+001
 6.3138408E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000021E+001, 1.9997776E+001, 2.0002258E+001
 6.3221300E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000313E+001, 1.9997879E+001, 2.0002319E+001
